PUBID,PBA,SQFT,SQFTC,WLCNS,BLDSHP,GLSSPC,YRCONC,NWKER,NWKERC,FURNP,PKGHP,BOILP,STHWP,HTPHP,SLFCNP,OTHTP,MAINHT,MAINCL,ZNWMNHT,HDD65,CDD65,ELHTBTU,ELCLBTU,NGHTBTU,NGCLBTU,FKHTBTU,FKCLBTU,DHHTBTU,DHCLBTU,PUBCLIM
4201.0,17.0,86000.0,6.0,1.0,4.0,3.0,7.0,160.0,7.0,0,0,100.0,0,0,0,0,3.0,5.0,9.0,2639.0,1790.0,253751.0,2095148.0,1134465.0,0.0,0.0,0.0,0,0,2.0,812932.0074683024,3910954.6575786592
4455.0,8.0,72000.0,6.0,2.0,2.0,3.0,7.0,130.0,7.0,0,0,100.0,0,0,5.0,0,3.0,3.0,9.0,5285.0,1296.0,8415.0,418243.0,4006520.0,0.0,0,0,0,0,1.0,436165.6537440161,539156.4300671489
4873.0,5.0,205000.0,8.0,1.0,8.0,4.0,5.0,175.0,7.0,0,100.0,0,0,0,70.0,0,2.0,2.0,0.0,4331.0,1416.0,0.0,2257863.0,8049331.0,0.0,0,0,0,0,1.0,2125562.7319233897,5327892.316568539
4941.0,14.0,98000.0,6.0,1.0,7.0,3.0,4.0,100.0,7.0,0,20.0,80.0,0,0,0,0,3.0,2.0,0.0,4514.0,721.0,0.0,203764.0,3927431.0,0.0,0,0,0,0,1.0,995060.1477581302,944307.1933001386
5173.0,16.0,89000.0,6.0,1.0,2.0,3.0,5.0,150.0,7.0,0,100.0,0,0,0,0,0,2.0,3.0,0.0,6428.0,877.0,2339372.0,1763542.0,0.0,0.0,0.0,0.0,0,0,1.0,1216030.658894866,6719041.430040706
5174.0,23.0,186000.0,7.0,1.0,2.0,4.0,6.0,101.0,7.0,0,100.0,0,0,0,0,0,2.0,2.0,0.0,5059.0,533.0,973995.0,624680.0,0,0,0,0,0,0,1.0,643299.4101963333,3916079.4819474667
5208.0,17.0,90000.0,6.0,1.0,11.0,3.0,7.0,60.0,6.0,0,0,100.0,0,0,0,0,3.0,2.0,9.0,5557.0,925.0,0.0,737723.0,7694782.0,0.0,0.0,0.0,0,0,1.0,1583646.5085521685,2664849.5569643783
5248.0,14.0,138000.0,7.0,1.0,2.0,3.0,6.0,86.0,6.0,0,0,100.0,0,0,0,0,3.0,2.0,0.0,7120.0,390.0,0.0,126439.0,0,0,3556379.0,0.0,0,0,1.0,553337.8577454354,1083272.081617051
5518.0,7.0,160000.0,7.0,1.0,2.0,3.0,7.0,175.0,7.0,0,0,100.0,0,0,0,0,3.0,8.0,9.0,9018.0,14.0,0.0,109321.0,7619066.0,0.0,0.0,0.0,0,0,1.0,966259.6154687515,26091356.88323928
5542.0,8.0,106000.0,7.0,2.0,5.0,5.0,6.0,200.0,7.0,0,0,95.0,0,0,5.0,0,3.0,3.0,0.0,5152.0,1085.0,13890.0,583437.0,3945697.0,0.0,0,0,0,0,1.0,442449.8368642178,898370.2028082719
5614.0,17.0,58000.0,6.0,1.0,8.0,3.0,6.0,100.0,7.0,0,50.0,0,0,50.0,10.0,0,2.0,2.0,0.0,2666.0,2449.0,206047.0,1045066.0,236541.0,0.0,0,0,0,0,2.0,359714.7832631845,1425857.219032707
5758.0,13.0,60000.0,6.0,1.0,2.0,4.0,7.0,75.0,6.0,0,0,100.0,0,0,0,0,3.0,3.0,9.0,6390.0,925.0,0.0,695002.0,2332097.0,0.0,0,0,0,0,1.0,417395.80137674493,2510530.0658775135
5803.0,16.0,86000.0,6.0,3.0,2.0,4.0,5.0,150.0,7.0,0,0,100.0,0,0,0,0,3.0,3.0,0.0,6617.0,410.0,0.0,411161.0,0,0,10687154.0,0.0,0,0,1.0,596406.0208092792,1116935.0188043495
5818.0,14.0,80000.0,6.0,1.0,6.0,3.0,7.0,50.0,6.0,0,100.0,0,0,0,0,0,2.0,2.0,9.0,5626.0,658.0,99677.0,179130.0,1875205.0,0.0,0,0,0,0,1.0,440397.91313703347,909627.4077287233
